,I1,I2,C3_,I3_bins,Imputed_C2,Imputed_C7,C1,C4,T3_,T4_,T5_,S1_,S2_,S3_,C3_,C5_,C6_,Imputed_C7
513,RST,ROSETTA STONE INC,1,10.0,1.0,209.38,0.8439040004381861,1.7109409082885485,0.17623238971549968,-0.40465821995930257,-0.29171438744925543,-0.24815967946861756,-0.43090708551761686,-0.554424290890119,1.0307764064044151,-0.2814752163431424,1.2515085456726782,-0.18767149716828443
514,RUE,"rue21, inc",1,8.0,1.0,296.887,-0.8939680998387179,-0.33831347390041105,-1.1042558010683377,0.8107373648630846,-0.8932604634069106,0.2306759760963477,-1.032628916079597,0.05070732332745569,1.0307764064044151,-0.0960633388304619,1.2113999644704625,-0.13237263831324914
515,RVBD,"Riverbed Technology, Inc.",0,5.0,1.0,22.941,0.41686195210904786,0.6721249507730137,0.18862257509039138,-0.20957880143424676,-0.1966544806902284,-1.1357357240982229,-1.206060892922238,-0.718234257247113,-0.9701425001453321,1.3280361622454568,1.799495707937068,-0.30548908828755406
516,SAI,"Leidos Holdings, Inc. ",1,10.0,1.0,7187.0,1.8677084180134855,1.4775911217294797,0.5434106162588452,0.5027339436514847,0.08250740427979945,0.471648646875175,2.4569659960372245,0.5230129316525532,1.0307764064044151,0.29139403163641725,0.9103296771192144,3.0022753131825994
517,SAVE,"Spirit Airlines, Inc",1,6.0,1.0,781.265,1.1461218886647198,-0.7925126842684816,0.059249596020520275,0.3641913954188583,-0.746573665230258,0.8199089619095841,1.079186173062879,-1.0256606791275076,1.0307764064044151,0.4042917567443055,-0.7533802028637858,0.17372345290784508
518,SB,"SAFE BULKERS, INC. ",1,6.0,1.0,172.05700000000002,-2.9661161666696993,0.2552952069994854,-0.10636716634935318,0.7171455061587043,-2.2217127072147087,-0.11756312343216385,-1.1714432603773337,-1.5743148756143213,1.0307764064044151,0.7364564976577472,-0.7533802028637858,-0.2112572595535391
519,SCMP,"Sucampo Pharmaceuticals, Inc. ",1,5.0,0.0,59.266000000000005,1.875026346989587,-1.8191654431336244,0.23620035546730345,0.319697628923433,0.9166821849291157,0.7157032185799981,0.3368134742713778,-1.5677774419978951,1.0307764064044151,2.1423264743379837,-0.7533802028637858,-0.2825339984329235
520,SCOP,Scopus Video Networks Ltd. ,0,5.0,1.0,35.051,-2.297262186173963,-0.03033234629524509,0.257586856562246,-0.77132286111529,-0.4931434464708022,-0.8572748630271015,-0.16211304904109228,-0.948877998985846,-0.9701425001453321,-0.49809472555720763,-0.7533802028637858,-0.2978363384420048
521,SCOR,"COMSCORE, INC.",1,10.0,1.0,66.293,-0.45288301359905714,-0.4758992245680161,0.41337935171440043,0.3910945129930258,0.40521035064527045,-1.6175609665191313,-0.3635425753592425,-0.0985770344453012,1.0307764064044151,0.6314512646159978,1.107793642704764,-0.27809338132601397
522,SCTY,SOLARCITY CORP,1,6.0,1.0,59.551,-0.7816704753012045,0.47325045622852285,-0.4338411583269378,1.3482394363441514,-0.7077292826363264,-0.47502100847560647,-0.4758732100330241,-0.3467464206419034,1.0307764064044151,1.0389350952326097,-0.7533802028637858,-0.2823538965579457
523,SDXC,"Switch & Data Facilities Company, Inc.",0,6.0,1.0,111.831,0.20918677591653648,0.268908947182306,-0.031369893723010474,-0.8922026965015364,0.2434695217179595,0.41666624552499865,2.1672232478970685,-0.8782403313489128,-0.9701425001453321,-0.5076321125607342,1.2951066756738128,-0.2493162613865737
524,SEM,SELECT MEDICAL HOLDINGS CORP,1,10.0,1.0,2153.362,1.9393218851868919,1.7459271278163093,0.1042800693379257,0.08265006769502416,-0.4087550578128597,-1.2169399544737516,0.8688098305836601,0.4020788454877803,1.0307764064044151,0.6451491612350668,-0.7533802028637858,1.040801496246291
525,SENO,SENORX INC,0,5.0,1.0,25.509,1.4516298548598157,0.1502275445393463,-0.11147153185167417,-0.3569687144264137,-0.3982974333807237,-0.010901885863443109,0.00015962975275927483,-0.30678476713355457,-0.9701425001453321,-0.6295735435300868,-0.7533802028637858,-0.3038662756035433
526,SFLY,SHUTTERFLY INC,1,10.0,1.0,83.902,-0.3522029926095117,1.309857674131911,-0.08924067322847627,-0.0055596228072771455,-0.46777926484762516,0.36271175351968676,-0.8160508886698395,0.013343795817620583,1.0307764064044151,0.16185851656989292,0.9103296771192144,-0.2669656131979977
527,SFSF,"SuccessFactors, Inc.",0,10.0,1.0,32.57,0.08131565816334561,-2.6601347985460926,-0.489251339845884,0.8188302979591001,-0.033346682987810364,-1.3299831663980972,0.44534439508529683,-0.02018384370694042,-0.9701425001453321,0.4068700161742241,1.1743197545301292,-0.2994041726589171
528,SGOC,"SGOCO Group, Ltd. ",1,5.0,0.0,67.874,-1.9287360025894864,1.2938958600814816,0.060644104243670484,0.6664755556838714,-0.8627455320729006,1.4420375713441707,-0.5620813450297885,0.9399077323271697,1.0307764064044151,2.45930428536559,-0.7533802028637858,-0.2770942898721896
529,SGTL,"SigmaTel, LLC",0,5.0,1.0,30.916999999999998,-0.5986430443862129,1.6305186949836925,0.043188939495680985,-1.2626998042783022,-0.26068508332669077,0.8673693859336042,0.3542280220159913,-0.05202681808453095,-0.9701425001453321,-0.21788768751801815,1.7726213341146944,-0.3004487635337885
530,SGXP,"SGX PHARMACEUTICALS, INC.",0,5.0,1.0,21.636,0.39734723603228367,-0.34661194595402794,0.10935562199324043,0.026309298976792697,0.9278113214895763,1.655901738170692,0.3911415747183007,0.5911043778596045,-0.9701425001453321,-0.1077181416764102,-0.7533802028637858,-0.3063137652940315
531,SHMR,Shamir Optical Industry Ltd.,1,5.0,1.0,71.26899999999999,-2.128078945867198,-0.2779755177661637,-0.03523395039745469,-0.7451381985070732,-0.17640129134953775,-0.6833995635826605,-0.791472188101035,0.07034700028044297,1.0307764064044151,0.14091991447889074,-0.7533802028637858,-0.27494886578254135
532,SHO,"Sunstone Hotel Investors, Inc. ",0,10.0,1.0,460.702,-0.07193205990368344,0.35511386271161266,0.42629604657751713,-1.2272422514416494,0.44367535213901044,0.24851462577713407,1.9714601733420647,-0.6063137219745559,-0.9701425001453321,-2.815901578530767,-0.7533802028637858,-0.02885197638520214
533,SHOR,ShoreTel Inc ,1,5.0,1.0,61.608000000000004,0.2852030631597849,0.5153579119472217,-0.6150786818896865,-0.725562985540326,-0.2515941192700058,-0.6313945634167207,-0.14307885941848564,-0.6805729930900007,1.0307764064044151,0.6523927490905749,-0.7533802028637858,-0.2810540033760881
534,SIRF,SIRF TECHNOLOGY HOLDINGS INC,1,5.0,1.0,73.14699999999999,-0.7181351624713345,-0.18953204287325,0.3923158243024631,-1.784880707171065,1.0949758686379938,-1.1682153325333278,0.7112874098674571,2.128449030300139,1.0307764064044151,0.12030701802332973,1.0495934451810884,-0.273762089216898
535,SIRT,"Sirtris Pharmaceuticals, Inc.",0,5.0,1.0,500.45996229508194,-0.5058893340150186,0.12499460383613048,0.15766395218274257,-0.6090807667108405,0.36234422435166735,-1.0323306486011266,-0.3501388372844138,0.612011656257648,-0.9701425001453321,0.4159663155863975,-0.7533802028637858,-0.003727472684703302
536,SLCA,"U.S. SILICA HOLDINGS, INC. ",1,2.0,1.0,295.596,0.7920378327541416,0.9726951363750929,-0.2044722062424516,1.0767696843084096,0.16458148122129784,0.11810855987961229,0.8064532832463999,0.009329280075428074,1.0307764064044151,-2.8502765442142346,-0.7533802028637858,-0.13318846821007854
537,SLRY,"SALARY. COM, INC.",0,10.0,1.0,15.299000000000001,-0.3200973568992914,0.339152138771856,0.13818929869959826,-0.202787152680495,0.2108292947683226,-1.1218486337320817,-0.08890794596407094,-0.5038531457161806,-0.9701425001453321,-0.6954530895804929,1.4532853937344805,-0.31031834628257365
538,SMA,Symmetry Medical Inc. ,1,5.0,1.0,122.029,0.7692457179477027,0.3998975453303433,-0.20993680876463391,-1.21745796273539,-0.3262079996848803,-1.0501413642350401,-0.5206954365910943,1.133419104745485,1.0307764064044151,0.11822213956861304,0.9103296771192144,-0.2428717739443845
539,SMBI,SYMBION INC/TN,1,10.0,1.0,176.269,-0.542302225103951,-1.4734526641041716,-0.2479979688181281,-0.7310064312989257,-1.4175674849879702,-0.8031770789940748,0.9399335706730902,-1.518346276515217,1.0307764064044151,-0.6301332598742829,0.9103296771192144,-0.2085955434222878
540,SMCI,"Super Micro Computer, Inc. ",1,5.0,1.0,302.541,0.34741433641570424,0.1502275445393463,-0.3124745923867411,-0.6168239451115392,-0.2094957137180387,-1.7284201145926679,0.016276653745936495,-0.16509451310153792,1.0307764064044151,-0.09236444847698276,-0.7533802028637858,-0.12879966988825034
541,SN,Sanchez Energy Corp,1,2.0,0.0,4.553,-0.16917556169452003,0.5902997443339282,0.4832884730880601,1.0293401675659821,-0.031413210895810034,-1.4242960846151365,1.0725699218980669,2.284606519098257,1.0307764064044151,-0.25160358822092316,-0.7533802028637858,-0.317109134873843
542,SNCR,SYNCHRONOSS TECHNOLOGIES INC ,1,10.0,1.0,54.218,-0.12672186136147026,-1.3367763403805188,0.07483071891617611,-0.6768850433656746,0.19752976945427642,-0.39465505857555566,-1.4546873621723613,-0.45582206500259514,1.0307764064044151,-0.1630800174445593,-0.7533802028637858,-0.2857240133974431
543,SNMX,SENOMYX INC,0,10.0,1.0,9.537,-0.47034349944633347,-0.3750686260035007,-0.08735462766253257,-0.0033634199109739897,2.913481975885278,2.8818595982185014,-1.3553322217475379,0.4092299244982194,-0.9701425001453321,0.1821131716935072,-0.7533802028637858,-0.31395956383914303
544,SNTA,"MADRIGAL PHARMACEUTICALS, INC.",0,5.0,1.0,500.45996229508194,-0.6374206667184854,-0.6356910383751432,0.34733510909439375,0.030925454396983427,1.036675852972207,0.0649782297749347,-0.04161051999037604,0.14845655062415375,-0.9701425001453321,1.161706174551859,-0.7533802028637858,-0.003727472684703302
545,SOLR,GT Advanced Technologies Inc.,0,5.0,1.0,60.119,2.034138160112453,1.0827754452892262,-0.01632605839245048,-0.977988386130484,0.11939715060611286,0.8828251398001377,-0.9273802070167273,-0.17080987562200028,-0.9701425001453321,0.4445964719856093,-0.7533802028637858,-0.2819949566807969
546,SOMX,"Pernix Sleep, Inc.",0,5.0,1.0,500.45996229508194,-0.7816704753012045,-0.2569138601676326,0.34999198707904045,-0.295602218627488,0.41112806591365864,0.5174654472009714,-0.47936631310736666,-0.690862386743494,-0.9701425001453321,-0.07736345309827954,-0.7533802028637858,-0.003727472684703302
547,SPLK,SPLUNK INC ,0,10.0,1.0,66.245,-0.25788608364337073,-0.7408353850175958,0.5556244369926748,-0.05594219760116048,0.49302142852285635,0.5593230552403038,-0.331500872817556,0.11720304644649474,-0.9701425001453321,1.187906505238229,2.241525781806336,-0.2781237142733786
548,SPWR,SUNPOWER CORP,0,5.0,1.0,10.885,-0.48801062305735327,1.7517140051685867,0.33153185560208936,-0.17712344714204,0.5927772812936005,-0.3675069703483566,0.4355455994630631,0.4468406816936698,-0.9701425001453321,1.4343037377148202,0.8060668493925345,-0.31310771356731804
549,SQI,SCIQUEST INC,1,10.0,0.0,36.179,0.6662493977785375,1.5217158850738606,0.257555927793015,-0.5430519090185975,-0.3036182311496803,-0.6269429669254427,-0.11343521897804351,-0.18449173229196975,1.0307764064044151,-0.19933807476512092,-0.7533802028637858,-0.2971235141789346
550,SREV,"SERVICESOURCE INTERNATIONAL, INC.",0,10.0,1.0,152.935,-0.304299807135339,-0.7907610829791671,0.584042228467103,0.18428439557889348,1.2095606969460964,1.4751371637897472,-0.6430763148701868,0.2234386021390555,-0.9701425001453321,0.7495063207236596,1.63799822710295,-0.22334114745994643
551,SRVY,GREENFIELD ONLINE INC ,1,10.0,1.0,25.868000000000002,-0.304299807135339,-1.7353572912719775,0.09300333202456292,0.30461794882525817,-0.5898153032891136,0.8823932991771054,0.21491479071488132,0.17024013629883913,1.0307764064044151,-0.25595754215701133,-0.7533802028637858,-0.30363941043471154
552,SSNC,SS&C Technologies Holdings Inc,1,10.0,1.0,270.915,-0.3360638676188613,0.4255714275910852,0.1002113036197162,1.0115057182188318,0.9479824430848808,1.0961740893454193,-0.1832849007420646,0.2883398248358883,1.0307764064044151,1.0686655072452045,0.9103296771192144,-0.1487852905831587
553,SSNI,SILVER SPRING NETWORKS INC,0,5.0,1.0,196.737,2.48397232324803,0.5373701470301554,0.46866973312536075,0.0684608595813673,0.5565613583033311,0.6419591765424463,0.4344390815297119,0.1110097101381056,-0.9701425001453321,1.8427369041089843,-0.7533802028637858,-0.19566106911686237
554,SSTK,"Shutterstock, Inc.",1,10.0,1.0,120.271,0.3775740393866512,-1.4173024212538985,0.40093165584247015,0.10869070394387588,0.22093379073528258,0.35225079816282195,-0.4595866691573814,-0.4147174403844488,1.0307764064044151,1.3113430686243042,1.6461046566578863,-0.24398271814161618
555,ST,Sensata Technologies Holding N.V.,0,5.0,1.0,1134.944,-0.14073937770096973,1.2053417893564962,0.18244922015686632,0.5520752036848254,0.497773970878769,0.49709714148846007,1.1639214922948553,0.859167531961228,-0.9701425001453321,0.7242900609256735,-0.7533802028637858,0.39722608813691285
556,STAK,ENTORIAN TECHNOLOGIES INC,1,5.0,1.0,71.355,-0.7181351624713345,-1.4734526641041716,0.19503681771859913,-0.8313004181263335,1.7968562245387383,0.31682251916111315,-0.41150957263854865,0.8337655002244024,1.0307764064044151,0.5815431423527743,0.9980514418272756,-0.27489451925184627
557,STAR,"STARENT NETWORKS, CORP.",0,5.0,1.0,81.061,-0.3522029926095117,-0.4758992245680161,0.37483582616935207,-0.28535015027112876,0.3257037868864035,-1.237219533263347,-1.0917520577334117,0.24348013476563454,-0.9701425001453321,0.9009874182555135,1.5915519026818201,-0.26876094452014515
558,STNG,Scorpio Tankers Inc.,0,6.0,1.0,38.798,-1.5227785258081217,0.4255714275910852,0.023559809777647434,-1.0212322672772152,-2.2525435905652262,-0.9056265845820064,0.05192625887663915,-0.7214053839390069,-0.9701425001453321,-2.8502765442142346,-0.7533802028637858,-0.2954684727383489
559,STRI,"STR HOLDINGS, INC.",1,5.0,1.0,288.578,-2.0250826256980328,-1.0189842330835053,-0.04829097970601809,0.5823254620389031,-0.41801237320339507,-0.5018876571398141,0.4732933253975502,-0.9397570091798106,1.0307764064044151,-0.21508272335234171,-0.7533802028637858,-0.1376233978893572
561,STXS,"Stereotaxis, Inc.",0,5.0,1.0,5.015,-0.2731975462954903,-1.8737991534022944,0.3051621244277602,-0.9416472020215325,0.9880983887795033,0.8006951464399656,-0.7052308223117699,1.1295306103553722,-0.9701425001453321,0.5037186287660143,-0.7533802028637858,-0.3168171802554579
562,SUSS,Susser Holdings CORP ,0,8.0,1.0,1896.264,0.47392066249519754,0.6453374808212823,-0.22522248179429483,-1.9141655507292212,-0.6195918194824861,-0.8193666071157606,0.3134030635936741,-1.1040136262213418,-0.9701425001453321,-0.8475752677486826,-0.7533802028637858,0.8783319107969911
563,SVR,SYNIVERSE HOLDINGS INC,0,6.0,1.0,332.403,-0.38501430288818805,-0.13671814767299156,-0.26522423077858054,-0.0600490125213343,-0.3135233310866865,-0.685710324523686,1.898824636193821,-0.8506013681660504,-0.9701425001453321,0.047053556293810014,-0.7533802028637858,-0.10992878500899421
564,SWFT,SWIFT TRANSPORTATION Co,0,6.0,1.0,2571.353,0.34741433641570424,0.7369225742008971,-0.016608745533618356,1.7216023428352492,-1.1617153744651851,0.16016929349039463,1.0688273737149425,-0.1330269133535571,-0.9701425001453321,-1.4234381284973012,-0.7533802028637858,1.3049452254528122
565,SWI,"SolarWinds, Inc. ",1,10.0,1.0,93.135,1.9323131656383512,0.18445085707667047,0.19295394692868825,0.2581253769723345,0.7150968242577596,0.33753694378086185,-2.133516328820442,0.020898579811462405,1.0307764064044151,0.6805733458029432,1.553723802205723,-0.2611309443851194
566,SWSI,"Superior Well Services, INC",1,2.0,0.0,76.041,-0.48801062305735327,1.0203933886226677,-0.26456612249271905,0.2543504852564091,0.3710894932825876,-0.2484474848199125,-0.4575230454836146,0.8995248545291094,1.0307764064044151,-0.2525949347772298,0.9980514418272756,-0.2719332652653687
567,SXC,"SunCoke Energy, Inc. ",1,5.0,1.0,1317.039,0.044453179803504744,0.47507766037208077,-0.08365577758151754,0.4054714287213282,-0.40549524200955106,0.7756471048316788,0.1954153382452774,-0.9704719984929163,1.0307764064044151,0.9370934089358987,-0.7533802028637858,0.5122985475196783
568,SXE,"Southcross Energy Partners, L.P. ",0,6.0,1.0,523.149,0.7768818191073971,-0.5243751919932115,0.25919884680647215,0.16461066596500917,0.6129169368850803,0.039190642202066334,-1.0745364083729787,-0.8132876274489875,-0.9701425001453321,-2.0016335918622903,-0.7533802028637858,0.010610556199852655
569,SZYM,"TerraVia Holdings, Inc. ",0,5.0,1.0,500.45996229508194,-0.6179059506417213,-0.6971139270065189,0.2851493980923666,-0.12232059834828077,0.8102594393430788,0.7222987630319664,-0.28916889651623023,0.29775224509999315,-0.9701425001453321,0.6669325687798441,1.2515085456726782,-0.003727472684703302
570,TARG,TARGANTA THERAPEUTICS CORP.,0,5.0,1.0,500.45996229508194,0.39734723603228367,1.1140266675517478,-0.5383082096817211,0.95340402648109,-0.27213987152502445,0.05277718490304899,-0.1481741101163944,1.167416257938457,-0.9701425001453321,-0.05479411602632081,-0.7533802028637858,-0.003727472684703302
571,TAST,"CARROLS RESTAURANT GROUP, INC.",0,8.0,1.0,706.91,-0.48801062305735327,-0.40843582707811305,-0.1926604704157605,0.8403056629066975,0.9567022508578503,-0.35648457148099505,1.3789129820585735,-1.712526273054304,-0.9701425001453321,-1.0839576871554992,-0.7533802028637858,0.12673582163073407
572,TBSI,TBS INTERNATIONAL LTD,1,6.0,1.0,208.80700000000002,-0.09907561716328214,-0.19117187689175022,-0.3336295173792032,0.8384095943855624,-1.358927846014537,-0.7919344911435441,-1.5285214731072339,-1.5320244312175595,1.0307764064044151,-0.19629411276278966,-0.7533802028637858,-0.18803359672745038
573,TDG,TransDigm Group INC,1,5.0,1.0,374.25300000000004,-0.47034349944633347,-0.08854726494805466,0.3309184531408194,1.2735443957017056,-0.25889932400880306,-0.04333107262050615,0.9819469262391577,0.5035063562325105,1.0307764064044151,0.14441841971816263,-0.7533802028637858,-0.08348224652540744
574,TEA,Teavana Holdings Inc ,1,8.0,1.0,90.262,-0.3685185049722316,-1.3993361854039572,-0.07911027760735562,0.6278954428134306,-1.3685007749434703,-0.017576056448938473,-1.9461232399567827,1.911462279366192,1.0307764064044151,0.6910080069084534,1.6461046566578863,-0.26294649767217665
575,TEU,BOX SHIPS INC.,0,6.0,1.0,500.45996229508194,-2.9661161666696993,-0.07847388297783167,0.84770658737229,0.8449075268240397,-0.8127323486118881,-2.976892793068041,-0.5419256671226507,-0.6640214938037966,-0.9701425001453321,-2.022539169945409,-0.7533802028637858,-0.003727472684703302
576,TFM,"Fresh Market, Inc. ",1,8.0,1.0,861.931,0.6987040351319078,1.1453876145765074,-0.8199661623789923,2.4265453884912533,-1.2004938981889368,1.1953777309891402,-0.6502201350324774,-0.6704606440624218,1.0307764064044151,-0.057079197513071944,1.4138721951969089,0.22469923482700901
577,TGH,TEXTAINER GROUP HOLDINGS LTD,1,10.0,1.0,226.46200000000002,-2.9661161666696993,1.1140266675517478,-0.31261766082522063,0.02291080626710124,-1.577295568467525,-0.028878151637577527,-0.16075709120874923,-1.1720954491433628,1.0307764064044151,0.6775503139286079,-0.7533802028637858,-0.1768767595248763
578,THLD,THRESHOLD PHARMACEUTICALS INC,0,5.0,1.0,500.45996229508194,1.4173098486247695,-0.4115019027843526,0.007021261309735918,-0.8910104493435143,0.22249159150203981,-0.7669161050681254,-1.2340639678170786,0.2603553937448323,-0.9701425001453321,0.7491699749244501,-0.7533802028637858,-0.003727472684703302
579,THR,"Thermon Group Holdings, Inc. ",1,5.0,1.0,192.713,-0.3522029926095117,0.6001546679970744,0.19959350134955126,0.111791237813939,0.9245018401539198,-0.4428012812669077,0.7965329579958786,1.4533433507889642,1.0307764064044151,-0.5106074408195765,-0.7533802028637858,-0.19820398120426866
580,THRM,SOLTA MEDICAL INC,0,5.0,1.0,40.655,-0.3522029926095117,0.16721223487042916,-0.10035647535485553,-1.1903946201738766,0.27142284109432563,-0.3811967751437494,0.8655354268964032,-0.18068584597677984,-0.9701425001453321,-0.011214452441324536,-0.7533802028637858,-0.29429496683717754
581,THRX,"Innoviva, Inc.",0,5.0,1.0,3.605,0.0066573756728634794,0.4593560813745871,0.13556894948994663,0.1491448673211726,1.6815109476882477,2.4849914338133834,-1.0634331949019349,0.46267914791642695,-0.9701425001453321,1.2091197876400468,1.3427628958448692,-0.3177082105842956
582,TIS,Orchids Paper Products CO /DE,1,5.0,0.0,46.928000000000004,-0.43562438760223493,1.003921788460908,-0.33118413031668836,-0.3270949717969181,-1.8929897673823646,-1.6816613189960345,-1.4456420374326655,-1.4757806956433788,1.0307764064044151,-1.1732780576774098,-0.7533802028637858,-0.290330829778455
583,TITN,Titan Machinery Inc. ,1,7.0,0.0,228.47,-0.07193205990368344,0.19752903949582018,0.4413857261172309,-0.27641331436838096,-0.28336566572335364,1.1695731040418005,-1.5884795331967707,-0.6191137355692808,1.0307764064044151,-1.2006499440363307,-0.7533802028637858,-0.17560783122678691
584,TLEO,TALEO CORP,0,10.0,1.0,58.65,2.3090493856173104,-0.9604637791770748,0.26045193431706903,-0.04025324172634022,0.6891955195617643,-1.3290776182769577,0.052830342260723105,-0.12368654891392418,-0.9701425001453321,-0.2768545651605127,-0.7533802028637858,-0.282923271257437
585,TLVT,TELVENT GIT S A ,1,10.0,1.0,313.892,-2.873000164531018,0.35511386271161266,0.2700247572698266,0.07067823086178454,0.7332017599563061,-0.9819129746511506,0.30078473574661924,-0.8948116270994745,1.0307764064044151,-0.2522896885791006,-0.7533802028637858,-0.12162655977290521
586,TMH,TEAM HEALTH HOLDINGS INC,1,10.0,1.0,1331.317,-0.7390145870458887,0.30161909126980097,0.12365918278560747,0.2007229182848371,0.23764187442182969,-0.11673038253022956,2.3816411158357624,-0.1874956495375863,1.0307764064044151,0.44143599248611654,-0.7533802028637858,0.5213213354878659
587,TNAV,"Telenav, Inc.",1,10.0,1.0,110.88,0.7692457179477027,-1.335798098919653,0.30177814770579714,0.7362243665224185,-0.4970213362963672,-0.2789462329616305,-0.028386693599434232,0.03341441114782185,1.0307764064044151,0.8823382752340693,-0.7533802028637858,-0.24991723290623657
588,TNDM,TANDEM DIABETES CARE INC ,0,5.0,1.0,2.475,-1.6721885694692546,0.0387220452286529,-0.13188902851556544,-0.7008687048601107,-1.1346244670730157,-1.2019910036624344,-0.06591147312736222,-0.07623137652738392,-0.9701425001453321,-0.6671522677031946,0.9103296771192144,-0.3184222987201726
589,TNK,TEEKAY TANKERS LTD.,1,6.0,1.0,153.093,-2.9661161666696993,1.229713842731357,0.7027972992119872,-1.1574236453127995,0.26598296194015797,-1.6443189897204031,-0.6747816561115352,1.210298920940407,1.0307764064044151,-2.1635051539249726,0.7627262566930773,-0.22324130150820434
590,TOWR,"Tower International, Inc. ",0,5.0,1.0,1634.405,0.9828744594457275,0.41361181898680427,-1.0288930587936094,0.3750551816326984,-0.22449374081097195,1.9022093335299202,2.0982404403938673,-0.685892969506511,-0.9701425001453321,-0.442690489780981,-0.7533802028637858,0.7128536761309566
591,TRAK,"Dealertrack Technologies, Inc",1,10.0,1.0,70.044,0.2530974274495646,-0.03033234629524509,-0.4785557102207017,0.9049641751190539,0.6663187857248768,0.2011129857527804,0.17455731288058898,0.1347972193231837,1.0307764064044151,-0.20158150051198717,1.2951066756738128,-0.2757229878767443
592,TRBN,"Trubion Pharmaceuticals, Inc",0,5.0,1.0,0.349,0.2530974274495646,0.827362000490106,0.430446120557056,-0.4744830527133186,0.888626278467552,1.0367190826360506,0.49324798576295503,1.4093279564720622,-0.9701425001453321,0.2356476921624723,-0.7533802028637858,-0.3197657955138669
593,TRCA,TERCICA INC,0,5.0,1.0,500.45996229508194,0.7067086361959962,-1.2989323810213826,-0.15363853609776532,-1.1258277691937868,1.7491568843026577,-0.502210954216247,-1.3910611025282573,0.12309685654854856,-0.9701425001453321,0.26183135469429714,-0.7533802028637858,-0.003727472684703302
594,TRFC,"Traffic.com, Inc. ",0,10.0,1.0,43.293,0.34741433641570424,0.02383618264499103,-0.00910835654831154,0.11225734208708861,-0.8941954117297792,-1.007417427030951,-0.3907240007253599,-0.9384128564112665,-0.9701425001453321,-0.4738672126109581,0.6565934441041243,-0.29262791860492665
595,TRGT,"CATALYST BIOSCIENCES, INC. ",0,5.0,1.0,1.18,-0.47034349944633347,-0.08594540938974198,0.34449832814262177,-0.37724526597948244,2.5790002591964867,2.0725301200545063,-0.40596797590607964,-0.4411368704973461,-0.9701425001453321,0.03708095161081067,-0.7533802028637858,-0.3192406563626157
596,TRLA,"TRULIA, INC. ",0,10.0,1.0,38.518,-1.838232261780249,0.9006227582071896,-0.5584537185051099,2.0030244578258856,-0.8728255629449098,0.0816345715618103,-0.20021475219528873,-1.0375806983129374,-0.9701425001453321,0.31322978189584794,1.2951066756738128,-0.2956454149313096
598,TRS,TRIMAS CORP,0,5.0,1.0,1020.53,1.3514006430302037,-0.46241284080235545,-0.5360581209473803,0.7286688527046585,1.1429989333360324,2.0795026265580936,1.3785453468353397,1.2697598785440216,-0.9701425001453321,-0.514773156146292,-0.7533802028637858,0.32492371647476
599,TRW,ZF TRW AUTOMOTIVE HOLDINGS CORP,0,5.0,1.0,500.45996229508194,-0.542302225103951,-0.922739576901716,0.0906639423305545,0.6408915598218626,0.9691563859243951,0.448955634583576,2.6607790397257114,1.10351771231867,-0.9701425001453321,0.17487415095155034,-0.7533802028637858,-0.003727472684703302
600,TRX,TRONOX INC ,0,5.0,1.0,1301.8,0.5556169764496779,1.64803584927869,0.43074335683305903,0.24709774248416858,1.6706013544820104,0.4707696895380198,1.8465007306944876,-0.5887815330428141,-0.9701425001453321,-0.9545144542224733,-0.7533802028637858,0.5026684686677935
601,TRXI,TRX INC/GA,1,10.0,1.0,113.459,0.2852030631597849,-0.8971413275321082,-0.13742709337013015,-0.6429306557193789,1.0573934142298198,-1.3278003299393344,1.1275803479822903,-0.7131002992620556,1.0307764064044151,-0.7237133058073226,-0.7533802028637858,-0.24828746892178805
602,TSLA,TESLA MOTORS INC,0,5.0,1.0,111.943,0.38749337502930714,0.4382498189931592,-0.04044412396806576,1.6957357755485103,0.1455922391734514,-1.2937279460886524,-0.09424649606714379,-1.019066361983099,-0.9701425001453321,1.2295980359555498,1.2951066756738128,-0.24924548450938944
603,TSON,"BAXANO SURGICAL, INC. ",0,5.0,1.0,5.812,-0.47034349944633347,0.3319272753075209,0.1326550260480453,0.37899437110377876,0.283530212294761,0.8964755612702154,-0.8351846950162357,0.46577579211804876,-0.9701425001453321,-0.18477122111403424,1.3951880551301743,-0.31631352694192344
604,TSRA,TESSERA TECHNOLOGIES INC,0,5.0,1.0,28.27,-0.7601901835332818,1.2215005252632702,0.20166988836875388,-2.0799963971631596,0.27190103917794106,-2.233698169893323,1.368490877239139,-0.19832581006246286,-0.9701425001453321,0.5841672944524483,1.9308969761748427,-0.3021214991936703
605,TSRO,"TESARO, Inc.",0,5.0,1.0,500.45996229508194,-0.2731975462954903,0.729866908542662,0.41640091107934607,0.3757583054432479,-0.17213111755668023,0.9018841009400042,-0.5070170365104725,0.9683369130858522,-0.9701425001453321,0.3350478728147751,-0.7533802028637858,-0.003727472684703302
606,TSRX,Trius Therapeutics Inc,0,5.0,1.0,5.016,1.2550540199216573,0.44085107381365507,0.3194918908236138,1.5763975030573034,0.804305241977865,1.2312465634741754,-0.3439981391395785,0.8492028233340766,-0.9701425001453321,-0.9156764304546455,-0.7533802028637858,-0.3168165483190545
